TESEX,edtime,classdeg,classoth,exc,hw,reg,read,comp_games,working,caretaking,faminc,faminc_cat,race,race_num,GEREG,GESTFIPS,weekday,weekday_num,TUYEAR,TUMONTH,TESCHLVL,TUFINLWGT
1,480.0,420.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,White,2,2,55,Weekday,2,2003,1,1,3168069.792187
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,Hispanic,1,4,16,Weekday,2,2003,2,1,11146827.907386
2,725.0,645.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,,3.0,White,2,2,17,Weekday,2,2003,2,2,5899871.748091
2,180.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,10.0,12.0,3.0,White,2,3,24,Weekend,1,2003,2,2,3677161.36315
1,360.0,150.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,Black,3,2,29,Weekday,2,2003,2,2,11574574.089442
1,425.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Black,3,1,36,Weekday,2,2003,2,1,19771521.469713
1,790.0,180.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,Asian,5,4,53,Weekday,2,2003,2,2,15593239.824097
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,3.0,White,2,3,1,Weekend,1,2003,2,2,2337894.331114
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,White,2,4,4,Weekend,1,2003,2,1,1929229.11069
2,365.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,White,2,4,4,Weekday,2,2003,2,1,7530914.867911
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,14.0,4.0,Black,3,3,5,Weekend,1,2003,2,1,3689551.303816
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,White,2,4,6,Weekend,1,2003,2,1,3631228.944282
2,150.0,0.0,0.0,0.0,150.0,0.0,0.0,120.0,0.0,0.0,1.0,1.0,Hispanic,1,4,6,Weekend,1,2003,2,1,3239832.447209
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,14.0,4.0,Hispanic,1,4,6,Weekend,1,2003,2,2,2441283.560469
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,Hispanic,1,4,6,Weekday,2,2003,2,1,5749106.592595
2,420.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,Hispanic,1,4,6,Weekend,1,2003,2,2,1853077.529742
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,14.0,4.0,White,2,4,6,Weekend,1,2003,2,1,2066853.860955
2,165.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,285.0,0.0,14.0,4.0,White,2,4,6,Weekday,2,2003,2,2,14751694.374548
1,335.0,295.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,White,2,4,6,Weekday,2,2003,2,1,9552873.306199
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,0.0,0.0,4.0,1.0,Asian,5,4,6,Weekend,1,2003,2,2,2716114.424829
2,592.0,547.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,30.0,14.0,4.0,White,2,4,6,Weekday,2,2003,2,2,11261655.715957
2,250.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,300.0,0.0,8.0,2.0,Asian,5,4,6,Weekend,1,2003,2,1,3737893.531185
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,White,2,4,6,Weekend,1,2003,2,1,3463101.607238
1,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,White,2,4,8,Weekend,1,2003,2,1,1819492.42184
2,445.0,415.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,White,2,4,8,Weekday,2,2003,2,1,6196199.469579
2,45.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,479.0,2.0,5.0,1.0,Hispanic,1,1,9,Weekday,2,2003,2,2,2156215.984684
1,360.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,White,2,1,9,Weekend,1,2003,2,2,3476933.258525
1,280.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,White,2,3,12,Weekend,1,2003,2,2,1565387.525595
1,235.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,White,2,3,12,Weekend,1,2003,2,2,4391427.230327
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,Black,3,3,12,Weekend,1,2003,2,1,3655902.804013
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,8.0,2.0,Hispanic,1,3,12,Weekend,1,2003,2,1,2640123.343877
2,550.0,510.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,White,2,3,12,Weekday,2,2003,2,2,4085325.603652
1,618.0,413.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,,3.0,White,2,3,12,Weekday,2,2003,2,1,6375922.508462
2,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,170.0,46.0,14.0,4.0,White,2,3,12,Weekend,1,2003,2,1,1747614.671954
2,445.0,445.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,8.0,2.0,White,2,3,12,Weekday,2,2003,2,1,4408271.358296
1,0.0,0.0,0.0,0.0,0.0,0.0,120.0,240.0,0.0,0.0,14.0,4.0,White,2,3,13,Weekday,2,2003,2,1,11860571.978506
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,White,2,3,13,Weekday,2,2003,2,2,7825496.708787
1,300.0,225.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,White,2,3,13,Weekday,2,2003,2,2,10985602.237782
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,340.0,0.0,2.0,1.0,Hispanic,1,4,15,Weekday,2,2003,2,2,4250723.702645
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,Asian,5,4,15,Weekend,1,2003,2,1,3113262.801096
1,363.0,362.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,Hispanic,1,4,16,Weekday,2,2003,2,1,5886928.823434
2,119.0,0.0,0.0,0.0,116.0,3.0,55.0,0.0,0.0,9.0,14.0,4.0,White,2,4,16,Weekday,2,2003,2,2,4295202.490669
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,White,2,4,16,Weekend,1,2003,2,1,1709042.122089
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,7.0,1.0,Hispanic,1,2,17,Weekend,1,2003,2,1,6223470.855065
2,260.0,250.0,0.0,0.0,0.0,10.0,0.0,0.0,180.0,35.0,6.0,1.0,White,2,2,17,Weekday,2,2003,2,1,2791069.118694
2,430.0,420.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,12.0,3.0,White,2,2,17,Weekday,2,2003,2,1,4528493.0542
1,500.0,345.0,35.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,White,2,2,18,Weekday,2,2003,2,1,6127577.017634
1,404.0,344.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,Black,3,2,18,Weekday,2,2003,2,1,5933267.478805
2,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,White,2,2,18,Weekend,1,2003,2,1,1475907.505516
2,60.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,140.0,6.0,1.0,White,2,2,19,Weekend,1,2003,2,2,601228.133074
1,275.0,235.0,10.0,0.0,30.0,0.0,0.0,60.0,0.0,0.0,,3.0,American Indian,4,2,19,Weekday,2,2003,2,1,4619472.690911
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,5.0,1.0,White,2,2,19,Weekday,2,2003,2,2,3571404.798093
2,610.0,410.0,0.0,140.0,60.0,0.0,0.0,80.0,0.0,5.0,11.0,3.0,Hispanic,1,2,20,Weekday,2,2003,2,1,8106692.823036
1,60.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,White,2,2,20,Weekend,1,2003,2,1,4663652.266769
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,0.0,13.0,3.0,White,2,3,21,Weekend,1,2003,2,1,2531389.788664
2,90.0,0.0,0.0,0.0,90.0,0.0,60.0,0.0,0.0,0.0,5.0,1.0,White,2,3,21,Weekend,1,2003,2,1,1137596.643519
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,10.0,4.0,1.0,White,2,3,21,Weekend,1,2003,2,2,752818.054781
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,13.0,3.0,White,2,3,21,Weekend,1,2003,2,2,1706394.965278
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,White,2,3,21,Weekend,1,2003,2,1,1280988.965487
2,472.0,412.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,White,2,3,22,Weekday,2,2003,2,1,4083491.764625
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,1.0,White,2,3,22,Weekend,1,2003,2,1,2837697.718934
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,11.0,3.0,White,2,1,23,Weekend,1,2003,2,1,1726715.236811
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,0.0,11.0,3.0,White,2,3,24,Weekend,1,2003,2,1,2718491.193546
2,535.0,460.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,White,2,1,25,Weekday,2,2003,2,1,4294663.751642
2,378.0,268.0,0.0,0.0,100.0,10.0,0.0,0.0,135.0,0.0,13.0,3.0,White,2,2,26,Weekday,2,2003,2,1,8615602.265189
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,0.0,14.0,4.0,White,2,2,26,Weekday,2,2003,2,2,8576349.34334
1,150.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,White,2,2,26,Weekday,2,2003,2,2,4692367.816405
1,620.0,355.0,0.0,175.0,90.0,0.0,45.0,0.0,0.0,0.0,14.0,4.0,White,2,2,27,Weekday,2,2003,2,1,4990258.082299
1,700.0,210.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,White,2,2,27,Weekday,2,2003,2,2,13913808.787287
1,470.0,470.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,0.0,11.0,3.0,White,2,3,28,Weekday,2,2003,2,1,5601922.127952
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,White,2,3,28,Weekend,1,2003,2,2,2717539.036071
2,571.0,421.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,1.0,13.0,3.0,Asian,5,4,32,Weekday,2,2003,2,1,4220653.866624
2,60.0,0.0,0.0,0.0,60.0,0.0,0.0,30.0,0.0,0.0,12.0,3.0,White,2,1,34,Weekend,1,2003,2,1,1857485.852453
2,410.0,235.0,0.0,0.0,115.0,60.0,0.0,30.0,180.0,13.0,11.0,3.0,White,2,1,34,Weekday,2,2003,2,1,4925745.138186
1,0.0,0.0,0.0,0.0,0.0,0.0,60.0,227.0,0.0,0.0,14.0,4.0,White,2,1,34,Weekend,1,2003,2,1,2091619.111305
2,120.0,0.0,0.0,0.0,120.0,0.0,60.0,60.0,0.0,0.0,,3.0,White,2,1,34,Weekend,1,2003,2,2,3152760.570341
2,90.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,5.0,14.0,4.0,White,2,1,34,Weekend,1,2003,2,2,5352135.469302
1,479.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,Hispanic,1,4,35,Weekday,2,2003,2,1,5996774.181587
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,,3.0,Black,3,1,36,Weekday,2,2003,2,2,12504203.595705
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,12.0,3.0,White,2,1,36,Weekday,2,2003,2,1,4722567.096401
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,11.0,3.0,Asian,5,1,36,Weekend,1,2003,2,1,1849207.938476
2,425.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,3.0,White,2,3,37,Weekday,2,2003,2,1,5969781.781372
1,429.0,394.0,5.0,0.0,30.0,0.0,0.0,0.0,75.0,0.0,14.0,4.0,White,2,3,37,Weekday,2,2003,2,1,4776495.195348
2,300.0,90.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,107.0,4.0,1.0,Black,3,3,37,Weekday,2,2003,2,2,6773132.689708
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,0.0,0.0,10.0,2.0,White,2,2,39,Weekend,1,2003,2,1,1255101.334
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,White,2,2,39,Weekend,1,2003,2,1,2876594.089918
1,457.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,0.0,13.0,3.0,White,2,2,39,Weekday,2,2003,2,1,6303938.417314
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,White,2,2,39,Weekend,1,2003,2,1,2709163.715302
1,550.0,430.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,White,2,2,39,Weekday,2,2003,2,1,6337781.314018
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,360.0,0.0,14.0,4.0,White,2,1,42,Weekend,1,2003,2,2,2597467.237261
2,65.0,60.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,4.0,White,2,1,42,Weekday,2,2003,2,2,9826294.750821
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,White,2,3,45,Weekend,1,2003,2,2,2047195.512562
2,375.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,White,2,3,45,Weekday,2,2003,2,1,4891296.568162
2,180.0,0.0,0.0,0.0,180.0,0.0,0.0,60.0,0.0,1.0,9.0,2.0,White,2,3,45,Weekend,1,2003,2,2,1792369.584929
1,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,Black,3,3,47,Weekend,1,2003,2,1,4361392.008211
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,4.0,Black,3,3,47,Weekday,2,2003,2,1,20040096.936455
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,Hispanic,1,3,48,Weekend,1,2003,2,2,2968462.340947
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,20.0,14.0,4.0,White,2,3,48,Weekend,1,2003,2,1,3152973.593759
1,445.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,9.0,2.0,White,2,3,48,Weekday,2,2003,2,1,11256459.12781
1,15.0,0.0,0.0,0.0,15.0,0.0,0.0,120.0,0.0,0.0,11.0,3.0,White,2,3,48,Weekend,1,2003,2,1,3022696.220988
1,335.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,Hispanic,1,3,48,Weekday,2,2003,2,1,15570478.442914
1,405.0,0.0,0.0,0.0,405.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,Hispanic,1,3,48,Weekend,1,2003,2,2,3675462.239345
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,195.0,0.0,14.0,4.0,White,2,3,48,Weekend,1,2003,2,1,2173646.654404
1,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,10.0,5.0,1.0,White,2,4,49,Weekend,1,2003,2,2,1899836.606202
2,600.0,390.0,30.0,0.0,180.0,0.0,90.0,0.0,0.0,0.0,,3.0,White,2,3,51,Weekday,2,2003,2,1,5847626.48418
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,2.0,Black,3,3,51,Weekend,1,2003,2,1,3224051.510625
1,255.0,195.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,White,2,2,55,Weekday,2,2003,2,1,6502991.724384
2,407.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,White,2,2,55,Weekday,2,2003,2,1,5026319.584497
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,240.0,0.0,14.0,4.0,White,2,2,55,Weekend,1,2003,2,1,2021394.722171
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,14.0,4.0,White,2,2,55,Weekend,1,2003,2,1,2728112.638922
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,107.0,9.0,2.0,Hispanic,1,3,48,Weekday,2,2003,2,2,5675565.710124
2,140.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,385.0,5.0,1.0,White,2,4,49,Weekday,2,2003,2,2,2241130.906421
1,120.0,0.0,0.0,0.0,120.0,0.0,0.0,60.0,0.0,0.0,14.0,4.0,White,2,4,4,Weekend,1,2003,2,1,1829071.303817
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,Other,6,4,4,Weekend,1,2003,2,1,1190965.671661
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,2.0,1.0,White,2,4,6,Weekday,2,2003,2,2,3009997.11439
2,150.0,60.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,Asian,5,4,6,Weekend,1,2003,2,1,1835404.204385
1,390.0,0.0,0.0,0.0,390.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,White,2,3,12,Weekday,2,2003,2,1,3658990.062398
1,503.0,429.0,73.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,Black,3,3,12,Weekday,2,2003,2,1,4582771.179428
2,457.0,395.0,0.0,0.0,45.0,17.0,60.0,0.0,0.0,0.0,11.0,3.0,White,2,2,17,Weekday,2,2003,2,1,4412862.599303
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,10.0,2.0,Black,3,2,18,Weekday,2,2003,2,2,9344957.370826
2,465.0,405.0,0.0,0.0,60.0,0.0,0.0,30.0,0.0,0.0,14.0,4.0,White,2,2,26,Weekday,2,2003,2,1,6003854.699844
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,0.0,13.0,3.0,White,2,2,26,Weekend,1,2003,2,1,1817201.424887
2,472.0,412.0,0.0,0.0,60.0,0.0,0.0,30.0,0.0,0.0,14.0,4.0,White,2,1,34,Weekday,2,2003,2,1,9271821.813375
2,402.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,White,2,1,36,Weekday,2,2003,2,1,4621906.030737
2,298.0,0.0,0.0,260.0,38.0,0.0,0.0,60.0,0.0,0.0,14.0,4.0,White,2,1,42,Weekend,1,2003,2,1,1712813.759913
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,6.0,1.0,White,2,4,49,Weekend,1,2003,2,2,1413952.303098
2,360.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,449.0,30.0,11.0,3.0,White,2,4,49,Weekday,2,2003,2,1,4554885.480178
1,565.0,445.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,White,2,2,55,Weekday,2,2003,2,1,5015332.342584
2,180.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,White,2,4,6,Weekend,1,2003,2,2,4722095.07269
2,448.0,0.0,0.0,0.0,448.0,0.0,0.0,0.0,120.0,0.0,14.0,4.0,White,2,1,50,Weekend,1,2003,2,2,2209486.484535
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.0,21.0,14.0,4.0,White,2,3,1,Weekday,2,2003,2,2,4943707.562192
2,120.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,Hispanic,1,4,6,Weekend,1,2003,2,1,4331014.042285
2,628.0,0.0,0.0,0.0,628.0,0.0,0.0,0.0,60.0,0.0,5.0,1.0,White,2,4,6,Weekday,2,2003,2,2,6871299.914285
2,235.0,90.0,0.0,0.0,145.0,0.0,10.0,0.0,175.0,25.0,7.0,1.0,Asian,5,4,6,Weekday,2,2003,2,2,23869592.685121
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,1.0,1.0,White,2,4,6,Weekend,1,2003,2,2,14273112.488748
1,355.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,White,2,2,17,Weekday,2,2003,2,1,6778965.719521
1,405.0,330.0,20.0,0.0,55.0,0.0,0.0,0.0,240.0,0.0,,3.0,White,2,2,17,Weekday,2,2003,2,2,9753077.321136
1,290.0,0.0,0.0,0.0,290.0,0.0,0.0,0.0,348.0,0.0,5.0,1.0,Black,3,3,24,Weekend,1,2003,2,1,2814789.87303
1,230.0,0.0,0.0,0.0,230.0,0.0,0.0,160.0,0.0,0.0,14.0,4.0,White,2,1,34,Weekend,1,2003,2,2,1966291.573072
2,415.0,370.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,,3.0,Black,3,1,36,Weekday,2,2003,2,1,9253976.992536
2,200.0,190.0,0.0,0.0,10.0,0.0,55.0,0.0,0.0,15.0,7.0,1.0,White,2,2,39,Weekday,2,2003,2,2,7649780.00374
1,375.0,285.0,0.0,0.0,90.0,0.0,0.0,0.0,300.0,0.0,11.0,3.0,White,2,2,39,Weekday,2,2003,2,1,9577918.614928
2,230.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,47.0,6.0,1.0,White,2,4,41,Weekend,1,2003,2,2,787645.493943
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,Hispanic,1,1,44,Weekend,1,2003,2,1,2577751.86379
1,595.0,415.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,White,2,4,53,Weekday,2,2003,2,1,7011984.05916
2,120.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,590.0,0.0,11.0,3.0,White,2,3,5,Weekend,1,2003,3,2,3027531.248963
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,4.0,1.0,White,2,4,6,Weekend,1,2003,3,2,1703261.903561
1,285.0,165.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,White,2,4,6,Weekday,2,2003,3,2,7708794.191585
2,865.0,570.0,0.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,Black,3,4,6,Weekday,2,2003,3,2,12015197.204881
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,30.0,11.0,3.0,Hispanic,1,4,6,Weekend,1,2003,3,2,1481545.001678
1,295.0,0.0,0.0,0.0,295.0,0.0,10.0,0.0,0.0,0.0,13.0,3.0,White,2,4,6,Weekday,2,2003,3,2,10483197.085998
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,Hispanic,1,2,17,Weekend,1,2003,3,1,5154736.077344
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,14.0,4.0,White,2,2,19,Weekday,2,2003,3,1,4731548.282247
1,500.0,410.0,0.0,0.0,90.0,0.0,0.0,90.0,0.0,0.0,12.0,3.0,White,2,3,24,Weekday,2,2003,3,1,7323039.485598
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,White,2,1,25,Weekend,1,2003,3,2,4096882.952558
1,0.0,0.0,0.0,0.0,0.0,0.0,30.0,324.0,0.0,0.0,1.0,1.0,White,2,2,26,Weekend,1,2003,3,2,1945273.975127
2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,455.0,0.0,14.0,4.0,White,2,2,27,Weekend,1,2003,3,2,1869249.632185
1,180.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,White,2,2,29,Weekend,1,2003,3,2,1989499.281183
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,105.0,13.0,3.0,White,2,1,34,Weekend,1,2003,3,1,2535341.875424
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,0.0,14.0,4.0,White,2,1,36,Weekend,1,2003,3,1,2682455.402953
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,14.0,4.0,White,2,3,37,Weekday,2,2003,3,2,9131084.503053
1,478.0,467.0,11.0,0.0,0.0,0.0,120.0,0.0,30.0,155.0,13.0,3.0,White,2,3,37,Weekday,2,2003,3,1,7841095.838757
2,708.0,415.0,0.0,0.0,0.0,293.0,10.0,0.0,0.0,0.0,14.0,4.0,White,2,3,37,Weekday,2,2003,3,1,6064544.476
1,300.0,0.0,0.0,0.0,300.0,0.0,0.0,60.0,0.0,0.0,5.0,1.0,Asian,5,2,39,Weekend,1,2003,3,1,1993467.694067
2,90.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,30.0,8.0,2.0,Black,3,2,39,Weekend,1,2003,3,1,3277027.762375
2,0.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0,0.0,0.0,13.0,3.0,White,2,3,40,Weekday,2,2003,3,1,4712190.396985
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,White,2,1,42,Weekend,1,2003,3,1,2006532.698315
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,White,2,3,48,Weekend,1,2003,3,1,2398813.64443
2,330.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,White,2,3,48,Weekend,1,2003,3,1,2146775.559993
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,4.0,White,2,3,48,Weekend,1,2003,3,1,2866391.617798
1,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,61.0,4.0,1.0,Black,3,2,39,Weekday,2,2003,3,2,7972154.43541
2,0.0,0.0,0.0,0.0,0.0,0.0,120.0,60.0,0.0,60.0,,3.0,Black,3,3,48,Weekend,1,2003,3,2,1510343.693249
1,377.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,14.0,4.0,White,2,3,1,Weekday,2,2003,3,1,5846773.665299
2,60.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,249.0,0.0,9.0,2.0,White,2,4,4,Weekend,1,2003,3,2,481185.697177
